Order ID,Order Date,Customer Name,Country,State,City,Region,Segment,Ship Mode,Category,Sub-Category,Product Name,Discount,Sales,Profit,Quantity,Feedback?
AZ-2013-2248449,2013-08-16,Isaac David,United Kingdom,England,Nottingham,North,Corporate,Economy,Furniture,Bookcases,"Sauder Corner Shelving, Pine",0,892,178,6,FALSE
AZ-2013-2248449,2013-08-16,Isaac David,United Kingdom,England,Nottingham,North,Corporate,Economy,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",0,60,14,2,TRUE
AZ-2013-2248449,2013-08-16,Isaac David,United Kingdom,England,Nottingham,North,Corporate,Economy,Office Supplies,Binders,"Cardinal 3-Hole Punch, Durable",0,91,42,3,FALSE
AZ-2013-5080329,2013-08-17,Travis Corchado,United Kingdom,England,Tamworth,North,Corporate,Economy Plus,Furniture,Bookcases,"Ikea Classic Bookcase, Metal",0,1234,234,3,TRUE
AZ-2013-5080329,2013-08-17,Travis Corchado,United Kingdom,England,Tamworth,North,Corporate,Economy Plus,Furniture,Chairs,"Novimex Bag Chairs, Adjustable",0,97,24,2,TRUE
AZ-2013-5080329,2013-08-17,Travis Corchado,United Kingdom,England,Tamworth,North,Corporate,Economy Plus,Office Supplies,Art,"Boston Markers, Water Color",0,30,0,1,FALSE
AZ-2013-5080329,2013-08-17,Travis Corchado,United Kingdom,England,Tamworth,North,Corporate,Economy Plus,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",0,24,6,2,FALSE
AZ-2013-5080329,2013-08-17,Travis Corchado,United Kingdom,England,Tamworth,North,Corporate,Economy Plus,Office Supplies,Paper,"Enermax Computer Printout Paper, Recycled",0,85,4,3,TRUE
BN-2013-1634253,2013-08-19,Tara Hines,United Kingdom,England,Birmingham,North,Consumer,Immediate,Office Supplies,Appliances,"Cuisinart Stove, Red",0.5,1615,-162,6,FALSE
BN-2013-1634253,2013-08-19,Tara Hines,United Kingdom,England,Birmingham,North,Consumer,Immediate,Office Supplies,Art,"Binney & Smith Markers, Blue",0.5,36,-22,3,TRUE
BN-2013-1634253,2013-08-19,Tara Hines,United Kingdom,England,Birmingham,North,Consumer,Immediate,Office Supplies,Labels,"Harbour Creations File Folder Labels, Adjustable",0.5,23,-21,7,TRUE
AZ-2013-3136343,2013-08-20,Charli Rose,United Kingdom,England,Manchester,North,Consumer,Economy,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Alphabetical",0,31,6,3,TRUE
AZ-2013-1639148,2013-08-21,Maynard Moorman,United Kingdom,England,Rochdale,North,Consumer,Economy Plus,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",0,26,7,1,TRUE
AZ-2013-1639148,2013-08-21,Maynard Moorman,United Kingdom,England,Rochdale,North,Consumer,Economy Plus,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",0,54,21,5,TRUE
AZ-2013-5949535,2013-08-22,Ethan Cover,United Kingdom,England,Lincoln,North,Home Office,Economy Plus,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",0,115,52,4,TRUE
AZ-2013-5949535,2013-08-22,Ethan Cover,United Kingdom,England,Lincoln,North,Home Office,Economy Plus,Office Supplies,Binders,"Ibico Hole Reinforcements, Durable",0,25,7,3,FALSE
AZ-2013-5949535,2013-08-22,Ethan Cover,United Kingdom,England,Lincoln,North,Home Office,Economy Plus,Technology,Copiers,"Canon Ink, Laser",0,441,207,3,TRUE
AZ-2013-9398373,2013-08-23,Kristen Holland,United Kingdom,England,Barnsley,North,Consumer,Priority,Office Supplies,Binders,"Acco Binder, Economy",0,61,8,4,TRUE
AZ-2013-7719706,2013-08-23,Maya Pamphlett,United Kingdom,England,Nottingham,North,Consumer,Priority,Office Supplies,Envelopes,"Ames Interoffice Envelope, Recycled",0,176,79,4,FALSE
AZ-2013-9398373,2013-08-23,Kristen Holland,United Kingdom,England,Barnsley,North,Consumer,Priority,Technology,Accessories,"Memorex Mouse, Programmable",0,89,6,3,FALSE
AZ-2013-9167748,2013-08-24,Wynona Janelle,United Kingdom,England,Manchester,North,Corporate,Economy,Office Supplies,Envelopes,"Ames Business Envelopes, Security-Tint",0,73,25,5,TRUE
AZ-2013-1781904,2013-08-25,Luz Reilly,United Kingdom,England,Redditch,North,Consumer,Priority,Office Supplies,Supplies,"Fiskars Trimmer, Easy Grip",0,88,32,2,TRUE
AZ-2013-7356315,2013-08-26,Lydia Webster,United Kingdom,England,Bristol,North,Consumer,Economy,Technology,Copiers,"Hewlett Fax and Copier, Color",0,389,85,2,FALSE
AZ-2013-9667532,2013-08-27,Ruth Williams,United Kingdom,England,London,North,Consumer,Economy,Office Supplies,Binders,"Acco 3-Hole Punch, Durable",0.1,57,20,2,TRUE
BN-2013-2677709,2013-08-27,Tyler Miah,Sweden,Stockholm,Stockholm,North,Home Office,Economy,Office Supplies,Envelopes,"Jiffy Manila Envelope, Security-Tint",0.5,14,0,1,TRUE
BN-2013-2677709,2013-08-27,Tyler Miah,Sweden,Stockholm,Stockholm,North,Home Office,Economy,Office Supplies,Fasteners,"OIC Thumb Tacks, Bulk Pack",0.5,14,-4,2,FALSE
BN-2013-2677709,2013-08-27,Tyler Miah,Sweden,Stockholm,Stockholm,North,Home Office,Economy,Office Supplies,Supplies,"Fiskars Letter Opener, Easy Grip",0.5,89,-67,6,FALSE
AZ-2013-8489982,2013-08-28,Zara Loton,United Kingdom,England,Gloucester,North,Corporate,Economy,Furniture,Chairs,"Novimex Chairmat, Black",0,216,47,4,FALSE
AZ-2013-8489982,2013-08-28,Zara Loton,United Kingdom,England,Gloucester,North,Corporate,Economy,Office Supplies,Labels,"Harbour Creations File Folder Labels, Laser Printer Compatible",0,44,14,5,TRUE
AZ-2013-709456,2013-08-28,Kevin Madigan,United Kingdom,England,Birmingham,North,Consumer,Economy,Office Supplies,Paper,"Enermax Message Books, 8.5 x 11",0.5,67,-36,5,FALSE
AZ-2013-7162758,2013-08-28,Lilian Macredie,United Kingdom,England,London,North,Corporate,Economy,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, with clear poly window",0.1,38,8,2,FALSE
AZ-2013-3867309,2013-08-29,Isabelle Macghey,United Kingdom,Scotland,Glasgow,North,Consumer,Economy Plus,Office Supplies,Binders,"Cardinal Hole Reinforcements, Recycled",0,11,5,2,FALSE
AZ-2013-1978378,2013-09-02,Dominic Scott,Spain,Valenciana,Alicante,South,Consumer,Priority,Furniture,Furnishings,"Advantus Photo Frame, Erganomic",0,103,50,2,TRUE
AZ-2013-2435925,2013-09-02,Georgia Blackburn,Spain,Castile and Leon,Valladolid,South,Corporate,Economy,Office Supplies,Fasteners,"Accos Clamps, Bulk Pack",0,39,18,2,FALSE
AZ-2013-3751921,2013-09-02,Declan Dundas,United Kingdom,England,Burnley,North,Corporate,Economy,Technology,Copiers,"Canon Ink, Color",0,594,113,4,FALSE
BN-2013-4388015,2013-09-03,Lisa Watkins,United Kingdom,England,Birmingham,North,Consumer,Economy Plus,Office Supplies,Binders,"Avery Index Tab, Clear",0.5,9,-9,3,FALSE
BN-2013-4388015,2013-09-03,Lisa Watkins,United Kingdom,England,Birmingham,North,Consumer,Economy Plus,Technology,Phones,"Samsung Headset, VoIP",0.5,110,-18,3,TRUE
AZ-2013-1036545,2013-09-04,Max Ludwig,Spain,Basque Country,Bilbao,South,Home Office,Economy,Furniture,Bookcases,"Safco Classic Bookcase, Mobile",0,881,335,2,TRUE
BN-2013-7723216,2013-09-05,Freya Daniels,United Kingdom,England,Oxford,North,Consumer,Economy,Furniture,Furnishings,"Advantus Clock, Durable",0.3,68,-23,2,FALSE
BN-2013-6509529,2013-09-05,Corey Browne,United Kingdom,England,Slough,North,Consumer,Economy,Furniture,Bookcases,"Dania Library with Doors, Mobile",0,1460,336,4,FALSE
BN-2013-6509529,2013-09-05,Corey Browne,United Kingdom,England,Slough,North,Consumer,Economy,Office Supplies,Appliances,"Hoover Toaster, Black",0,249,112,3,FALSE
BN-2013-6509529,2013-09-05,Corey Browne,United Kingdom,England,Slough,North,Consumer,Economy,Office Supplies,Binders,"Cardinal Index Tab, Clear",0,22,8,3,FALSE
BN-2013-6509529,2013-09-05,Corey Browne,United Kingdom,England,Slough,North,Consumer,Economy,Office Supplies,Labels,"Smead Shipping Labels, Laser Printer Compatible",0,46,3,4,FALSE
AZ-2013-6337474,2013-09-06,Julian Mack,United Kingdom,England,Middlesbrough,North,Consumer,Economy,Technology,Accessories,"Belkin Memory Card, Bluetooth",0,459,101,4,FALSE
AZ-2013-6337474,2013-09-06,Julian Mack,United Kingdom,England,Middlesbrough,North,Consumer,Economy,Technology,Copiers,"HP Fax and Copier, Laser",0,692,290,4,FALSE
AZ-2013-1738409,2013-09-06,Hudson Ordell,United Kingdom,England,Ipswich,North,Corporate,Economy Plus,Office Supplies,Envelopes,"Cameo Manila Envelope, Security-Tint",0,147,72,5,TRUE
AZ-2013-8676684,2013-09-07,Michael Bradshaw,United Kingdom,England,Plymouth,North,Consumer,Economy,Technology,Accessories,"Logitech Mouse, Erganomic",0,163,37,6,TRUE
AZ-2013-6399452,2013-09-10,Leslie Wilson,Spain,Murcia,Murcia,South,Consumer,Economy,Technology,Accessories,"Logitech Keyboard, Erganomic",0,632,57,9,TRUE
BN-2013-7972681,2013-09-10,Will Poynton,Switzerland,Zurich,Zurich,Central,Consumer,Economy Plus,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",0,2381,952,5,FALSE
BN-2013-7972681,2013-09-10,Will Poynton,Switzerland,Zurich,Zurich,Central,Consumer,Economy Plus,Office Supplies,Envelopes,"GlobeWeis Mailers, Recycled",0,261,31,7,FALSE
BN-2013-7972681,2013-09-10,Will Poynton,Switzerland,Zurich,Zurich,Central,Consumer,Economy Plus,Office Supplies,Storage,"Smead File Cart, Blue",0,382,4,3,FALSE
BN-2013-1607455,2013-09-10,Rhys Murphy,Portugal,Lisboa,Lisbon,South,Consumer,Economy,Office Supplies,Binders,"Acco Hole Reinforcements, Durable",0.5,20,-1,5,TRUE
BN-2013-7972681,2013-09-10,Will Poynton,Switzerland,Zurich,Zurich,Central,Consumer,Economy Plus,Technology,Machines,"Panasonic Receipt Printer, Durable",0,605,266,5,FALSE
BN-2013-7972681,2013-09-10,Will Poynton,Switzerland,Zurich,Zurich,Central,Consumer,Economy Plus,Technology,Phones,"Apple Headset, Cordless",0,304,64,4,FALSE
AZ-2013-1301183,2013-09-11,Bella Handfield,United Kingdom,England,London,North,Corporate,Economy Plus,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",0.1,180,50,2,FALSE
AZ-2013-1301183,2013-09-11,Bella Handfield,United Kingdom,England,London,North,Corporate,Economy Plus,Office Supplies,Art,"Sanford Markers, Water Color",0.1,71,-1,3,FALSE
BN-2013-5550345,2013-09-12,Lauren Knight,United Kingdom,England,London,North,Consumer,Immediate,Furniture,Furnishings,"Rubbermaid Door Stop, Durable",0.4,73,-33,3,TRUE
AZ-2013-584575,2013-09-12,Scarlett Truchanas,United Kingdom,England,Coventry,North,Corporate,Economy,Office Supplies,Storage,"Eldon Trays, Blue",0,96,17,2,FALSE
AZ-2013-584575,2013-09-12,Scarlett Truchanas,United Kingdom,England,Coventry,North,Corporate,Economy,Office Supplies,Storage,"Rogers Box, Wire Frame",0,46,6,2,FALSE
AZ-2013-6776872,2013-09-12,Declan Dundas,Spain,Basque Country,Bilbao,South,Corporate,Economy,Office Supplies,Binders,"Cardinal Hole Reinforcements, Durable",0,21,4,3,TRUE
AZ-2013-6776872,2013-09-12,Declan Dundas,Spain,Basque Country,Bilbao,South,Corporate,Economy,Office Supplies,Storage,"Smead Lockers, Single Width",0.1,536,208,3,TRUE
AZ-2013-584575,2013-09-12,Scarlett Truchanas,United Kingdom,England,Coventry,North,Corporate,Economy,Technology,Phones,"Cisco Headset, Full Size",0,269,91,3,FALSE
AZ-2013-6776872,2013-09-12,Declan Dundas,Spain,Basque Country,Bilbao,South,Corporate,Economy,Technology,Accessories,"Memorex Memory Card, Erganomic",0,500,90,5,TRUE
BN-2013-6699352,2013-09-12,Kimberly Jones,Sweden,Uppsala,Uppsala,North,Corporate,Economy,Furniture,Bookcases,"Sauder Classic Bookcase, Metal",0.5,653,-457,3,TRUE
BN-2013-6699352,2013-09-12,Kimberly Jones,Sweden,Uppsala,Uppsala,North,Corporate,Economy,Technology,Accessories,"Memorex Keyboard, Programmable",0.5,109,-18,3,FALSE
AZ-2013-885616,2013-09-14,James Casados,Spain,Navarra,Pamplona,South,Consumer,Priority,Furniture,Chairs,"Office Star Steel Folding Chair, Black",0.2,714,-179,10,TRUE
AZ-2013-885616,2013-09-14,James Casados,Spain,Navarra,Pamplona,South,Consumer,Priority,Technology,Accessories,"Memorex Router, Bluetooth",0,1231,468,5,TRUE
BN-2013-4841174,2013-09-14,Mary Hough,United Kingdom,England,Solihull,North,Home Office,Economy Plus,Office Supplies,Storage,"Rogers Shelving, Wire Frame",0,428,133,7,FALSE
AZ-2013-3387744,2013-09-16,Daisy Summers,Spain,Valenciana,Valencia,South,Corporate,Priority,Office Supplies,Supplies,"Elite Box Cutter, Easy Grip",0,110,16,3,TRUE
AZ-2013-1998308,2013-09-16,Scarlett Pollard,United Kingdom,England,Harlow,North,Corporate,Economy,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",0,63,28,4,FALSE
AZ-2013-5420314,2013-09-16,John Basser,United Kingdom,England,Lincoln,North,Corporate,Economy,Technology,Machines,"Epson Card Printer, Wireless",0,510,71,3,FALSE
AZ-2013-2101736,2013-09-17,Lester Wimmer,Spain,Castile and Leon,Valladolid,South,Consumer,Economy Plus,Office Supplies,Art,"Stanley Canvas, Water Color",0,158,69,3,TRUE
AZ-2013-7581028,2013-09-17,Ruby Frost,United Kingdom,England,London,North,Home Office,Economy,Office Supplies,Storage,"Smead File Cart, Industrial",0.1,462,92,4,FALSE
AZ-2013-6535655,2013-09-17,Jonathan Loftus,Spain,Madrid,Las Rozas de Madrid,South,Home Office,Economy,Office Supplies,Binders,"Avery Binder, Clear",0,62,6,5,FALSE
AZ-2013-9757987,2013-09-18,Florence Wark,Spain,Basque Country,Irun,South,Consumer,Economy,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",0,19,9,1,FALSE
AZ-2013-9757987,2013-09-18,Florence Wark,Spain,Basque Country,Irun,South,Consumer,Economy,Office Supplies,Paper,"SanDisk Note Cards, 8.5 x 11",0,89,23,3,TRUE
AZ-2013-9757987,2013-09-18,Florence Wark,Spain,Basque Country,Irun,South,Consumer,Economy,Technology,Copiers,"Hewlett Fax and Copier, High-Speed",0,573,138,3,TRUE
AZ-2013-4881884,2013-09-19,Janet Broussard,United Kingdom,England,Nottingham,North,Consumer,Economy Plus,Office Supplies,Binders,"Avery Index Tab, Economy",0,16,6,2,FALSE
AZ-2013-4881884,2013-09-19,Janet Broussard,United Kingdom,England,Nottingham,North,Consumer,Economy Plus,Office Supplies,Storage,"Eldon Box, Industrial",0,11,4,1,TRUE
AZ-2013-4881884,2013-09-19,Janet Broussard,United Kingdom,England,Nottingham,North,Consumer,Economy Plus,Technology,Phones,"Motorola Headset, with Caller ID",0,159,53,2,FALSE
BN-2013-9441489,2013-09-19,Isabelle Gould,Portugal,Porto,Vila Nova de Gaia,South,Consumer,Economy,Office Supplies,Storage,"Smead Shelving, Single Width",0.5,73,-7,3,TRUE
AZ-2013-8635994,2013-09-20,Charlotte Taylor,Switzerland,Bern,Berne,Central,Consumer,Priority,Furniture,Chairs,"Novimex Bag Chairs, Red",0,138,36,3,TRUE
AZ-2013-8635994,2013-09-20,Charlotte Taylor,Switzerland,Bern,Berne,Central,Consumer,Priority,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color",0,149,49,3,TRUE
AZ-2013-8635994,2013-09-20,Charlotte Taylor,Switzerland,Bern,Berne,Central,Consumer,Priority,Office Supplies,Labels,"Avery Round Labels, Adjustable",0,35,6,7,FALSE
BN-2013-3933784,2013-09-23,Sofia Goddard,United Kingdom,England,Birmingham,North,Corporate,Economy,Office Supplies,Art,"BIC Markers, Easy-Erase",0.5,107,-47,8,TRUE
BN-2013-3933784,2013-09-23,Sofia Goddard,United Kingdom,England,Birmingham,North,Corporate,Economy,Office Supplies,Fasteners,"Accos Staples, Assorted Sizes",0.5,21,-5,5,FALSE
BN-2013-5560836,2013-09-23,Juanita Smalls,Portugal,Lisboa,Lisbon,South,Home Office,Economy,Office Supplies,Appliances,"Hoover Coffee Grinder, Red",0.5,69,-65,2,TRUE
AZ-2013-4267689,2013-09-24,Ricky Cullen,Spain,Catalonia,Barcelona,South,Consumer,Economy,Office Supplies,Art,"BIC Canvas, Blue",0,376,30,7,FALSE
AZ-2013-9185602,2013-09-25,Mary Wilson,United Kingdom,England,Great Yarmouth,North,Consumer,Immediate,Office Supplies,Binders,"Avery Binder, Clear",0,62,6,5,TRUE
BN-2013-6417134,2013-09-25,Molly Palmer,United Kingdom,England,London,North,Corporate,Economy,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic",0.4,91,-14,3,FALSE
BN-2013-2717861,2013-09-25,Evie Flockhart,Portugal,Lisboa,Lisbon,South,Consumer,Economy,Office Supplies,Appliances,"Hamilton Beach Toaster, White",0.5,139,-20,5,TRUE
BN-2013-2717861,2013-09-25,Evie Flockhart,Portugal,Lisboa,Lisbon,South,Consumer,Economy,Office Supplies,Art,"Binney & Smith Canvas, Fluorescent",0.5,53,-33,2,TRUE
BN-2013-2717861,2013-09-25,Evie Flockhart,Portugal,Lisboa,Lisbon,South,Consumer,Economy,Office Supplies,Binders,"Acco 3-Hole Punch, Clear",0.5,74,-49,5,TRUE
BN-2013-2717861,2013-09-25,Evie Flockhart,Portugal,Lisboa,Lisbon,South,Consumer,Economy,Office Supplies,Binders,"Acco Hole Reinforcements, Durable",0.5,29,-2,7,TRUE
BN-2013-2717861,2013-09-25,Evie Flockhart,Portugal,Lisboa,Lisbon,South,Consumer,Economy,Office Supplies,Storage,"Fellowes Box, Industrial",0.5,50,-45,5,FALSE
AZ-2013-8435780,2013-09-25,Kai Wicks,United Kingdom,England,Widnes,North,Corporate,Economy,Technology,Phones,"Apple Signal Booster, with Caller ID",0,410,37,3,TRUE
BN-2013-2717861,2013-09-25,Evie Flockhart,Portugal,Lisboa,Lisbon,South,Consumer,Economy,Technology,Copiers,"Hewlett Wireless Fax, Color",0.5,191,-114,1,FALSE
BN-2013-2085562,2013-09-26,Elisabeth Manson,Sweden,Stockholm,Stockholm,North,Consumer,Economy Plus,Office Supplies,Storage,"Fellowes File Cart, Blue",0.5,137,-28,2,TRUE
AZ-2013-8218770,2013-09-26,Lilly Akhtar,United Kingdom,Scotland,Edinburgh,North,Home Office,Economy,Office Supplies,Art,"BIC Markers, Fluorescent",0,55,4,2,TRUE
AZ-2013-5743431,2013-09-27,Robert Barnes,Spain,Valenciana,Benidorm,South,Consumer,Immediate,Furniture,Bookcases,"Dania Library with Doors, Pine",0,1091,120,3,TRUE
AZ-2013-5743431,2013-09-27,Robert Barnes,Spain,Valenciana,Benidorm,South,Consumer,Immediate,Furniture,Furnishings,"Rubbermaid Light Bulb, Durable",0,48,19,3,TRUE
AZ-2013-200984,2013-09-27,Holly Black,United Kingdom,Scotland,Glasgow,North,Home Office,Immediate,Office Supplies,Art,"Stanley Sketch Pad, Blue",0,267,88,6,FALSE
AZ-2013-200984,2013-09-27,Holly Black,United Kingdom,Scotland,Glasgow,North,Home Office,Immediate,Office Supplies,Labels,"Novimex Round Labels, Adjustable",0,13,3,3,TRUE
AZ-2013-200984,2013-09-27,Holly Black,United Kingdom,Scotland,Glasgow,North,Home Office,Immediate,Office Supplies,Storage,"Tenex Shelving, Single Width",0,328,82,6,TRUE
AZ-2013-5743431,2013-09-27,Robert Barnes,Spain,Valenciana,Benidorm,South,Consumer,Immediate,Office Supplies,Art,"Stanley Canvas, Water Color",0,158,69,3,FALSE
AZ-2013-5743431,2013-09-27,Robert Barnes,Spain,Valenciana,Benidorm,South,Consumer,Immediate,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",0,140,46,5,TRUE
BN-2013-7214876,2013-09-27,Chloe Landale,United Kingdom,England,London,North,Home Office,Economy,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",0.1,467,-26,9,FALSE
BN-2013-7214876,2013-09-27,Chloe Landale,United Kingdom,England,London,North,Home Office,Economy,Office Supplies,Paper,"Enermax Note Cards, Multicolor",0.1,59,7,2,FALSE
BN-2013-7214876,2013-09-27,Chloe Landale,United Kingdom,England,London,North,Home Office,Economy,Office Supplies,Storage,"Fellowes Folders, Wire Frame",0.1,46,8,2,FALSE
AZ-2013-2267940,2013-10-01,Robert Zapata,Sweden,Stockholm,Haninge,North,Consumer,Economy,Office Supplies,Envelopes,"Kraft Manila Envelope, Set of 50",0.5,40,-31,3,FALSE
AZ-2013-5416676,2013-10-03,John Kemp,United Kingdom,England,Stoke-on-Trent,North,Home Office,Economy,Office Supplies,Art,"BIC Markers, Fluorescent",0,111,9,4,TRUE
AZ-2013-5416676,2013-10-03,John Kemp,United Kingdom,England,Stoke-on-Trent,North,Home Office,Economy,Office Supplies,Art,"BIC Pens, Easy-Erase",0,15,3,1,TRUE
AZ-2013-2566015,2013-10-08,Carol Evans,Spain,Madrid,Madrid,South,Consumer,Priority,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",0,573,126,4,TRUE
AZ-2013-2566015,2013-10-08,Carol Evans,Spain,Madrid,Madrid,South,Consumer,Priority,Office Supplies,Binders,"Acco 3-Hole Punch, Clear",0,59,10,2,FALSE
AZ-2013-2566015,2013-10-08,Carol Evans,Spain,Madrid,Madrid,South,Consumer,Priority,Office Supplies,Binders,"Avery Hole Reinforcements, Clear",0,12,1,3,FALSE
AZ-2013-2566015,2013-10-08,Carol Evans,Spain,Madrid,Madrid,South,Consumer,Priority,Office Supplies,Paper,"Xerox Note Cards, 8.5 x 11",0,122,1,4,TRUE
AZ-2013-2566015,2013-10-08,Carol Evans,Spain,Madrid,Madrid,South,Consumer,Priority,Office Supplies,Storage,"Tenex Folders, Single Width",0.1,63,8,3,FALSE
AZ-2013-2566015,2013-10-08,Carol Evans,Spain,Madrid,Madrid,South,Consumer,Priority,Technology,Accessories,"Belkin Memory Card, Erganomic",0,450,225,4,FALSE
AZ-2013-1317735,2013-10-08,Kayla Ronald,United Kingdom,England,Harrogate,North,Corporate,Economy,Technology,Copiers,"Brother Fax and Copier, High-Speed",0,1707,341,9,FALSE
AZ-2013-424654,2013-10-08,Tyson Hanna,United Kingdom,England,Runcorn,North,Consumer,Economy,Technology,Phones,"Cisco Office Telephone, Full Size",0,164,31,2,TRUE
BN-2013-2588194,2013-10-09,Jared Wurster,Portugal,Porto,Porto,South,Consumer,Priority,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent",0.5,27,-23,3,TRUE
